participant,block_number,trial_number,choice,reward,Q1,Q2,Q3
60e6b55696dade249aa3249b,5,6,3,1,0.03030764006994624,0.03030668387674329,0.030307640070863118
60e6b55696dade249aa3249b,5,7,3,0,0.03030764006994624,0.03030668387674329,0.9696627253805327
60e6b55696dade249aa3249b,5,8,3,1,0.03030764006994624,0.03030668387674329,0.03033634748881786
60e6b55696dade249aa3249b,5,9,3,0,0.03030764006994624,0.03030668387674329,0.9696636235054674
60e6b55696dade249aa3249b,5,10,3,0,0.03030764006994624,0.03030668387674329,0.030336375587075304
60e6b55696dade249aa3249b,5,11,3,0,0.03030764006994624,0.03030668387674329,9.49087585385807e-4
60e6b55696dade249aa3249b,5,12,1,1,0.03030764006994624,0.03030668387674329,2.9692646208262735e-5
60e6b55696dade249aa3249b,5,13,1,1,0.9696627253805039,0.03030668387674329,2.9692646208262735e-5
60e6b55696dade249aa3249b,5,14,1,0,0.9990508842879657,0.03030668387674329,2.9692646208262735e-5
60e6b55696dade249aa3249b,5,15,2,0,0.03125576967468774,0.03030668387674329,2.9692646208262735e-5
60e6b55696dade249aa3249b,5,16,3,1,0.03125576967468774,9.481586664049791e-4,2.9692646208262735e-5
60e6b55696dade249aa3249b,5,17,3,0,0.03125576967468774,9.481586664049791e-4,0.9687154657474089
60e6b55696dade249aa3249b,5,18,3,0,0.03125576967468774,9.481586664049791e-4,0.03030671203094859
60e6b55696dade249aa3249b,5,19,3,0,0.03125576967468774,9.481586664049791e-4,9.481595472224415e-4
60e6b55696dade249aa3249b,5,20,3,0,0.03125576967468774,9.481586664049791e-4,2.9663612101536046e-5
60e6b55696dade249aa3249b,5,21,1,1,0.03125576967468774,9.481586664049791e-4,9.280399145638046e-7
60e6b55696dade249aa3249b,5,22,3,1,0.969692388055841,9.481586664049791e-4,9.280399145638046e-7
60e6b55696dade249aa3249b,5,24,3,1,0.969692388055841,9.481586664049791e-4,0.9687145658333103
60e6b55696dade249aa3249b,5,25,3,1,0.969692388055841,9.481586664049791e-4,0.9990212206758651
60e6b55696dade249aa3249b,6,1,3,1,0.969692388055841,9.481586664049791e-4,0.9999693784339219
60e6b55696dade249aa3249b,6,2,3,1,0.969692388055841,9.481586664049791e-4,0.9999990419900485
60e6b55696dade249aa3249b,6,3,3,1,0.969692388055841,9.481586664049791e-4,0.9999999700282118
60e6b55696dade249aa3249b,6,4,3,1,0.969692388055841,9.481586664049791e-4,0.9999999990623186
60e6b55696dade249aa3249b,6,5,3,1,0.969692388055841,9.481586664049791e-4,0.9999999999706641
60e6b55696dade249aa3249b,6,6,3,0,0.969692388055841,9.481586664049791e-4,0.9999999999990823
60e6b55696dade249aa3249b,6,7,1,1,0.969692388055841,9.481586664049791e-4,0.031285463200822594
60e6b55696dade249aa3249b,6,8,1,0,0.9990518122985731,9.481586664049791e-4,0.031285463200822594
60e6b55696dade249aa3249b,6,9,2,0,0.031255798707932325,9.481586664049791e-4,0.031285463200822594
60e6b55696dade249aa3249b,6,10,2,0,0.031255798707932325,2.966358454474955e-5,0.031285463200822594
60e6b55696dade249aa3249b,6,11,3,0,0.031255798707932325,9.280390524368234e-7,0.031285463200822594
60e6b55696dade249aa3249b,6,12,3,1,0.031255798707932325,9.280390524368234e-7,9.787802324813712e-4
60e6b55696dade249aa3249b,6,13,3,1,0.031255798707932325,9.280390524368234e-7,0.9687451583936448
60e6b55696dade249aa3249b,6,14,3,1,0.031255798707932325,9.280390524368234e-7,0.9990221777783583
60e6b55696dade249aa3249b,6,15,3,0,0.031255798707932325,9.280390524368234e-7,0.9999694083773197
60e6b55696dade249aa3249b,6,16,3,1,0.031255798707932325,9.280390524368234e-7,0.03128450612769296
60e6b55696dade249aa3249b,6,17,3,1,0.031255798707932325,9.280390524368234e-7,0.9696932870891508
60e6b55696dade249aa3249b,6,18,3,1,0.031255798707932325,9.280390524368234e-7,0.9990518404252495
60e6b55696dade249aa3249b,6,19,3,1,0.031255798707932325,9.280390524368234e-7,0.9999703363870373
60e6b55696dade249aa3249b,6,21,3,1,0.031255798707932325,9.280390524368234e-7,0.9999990719600584
60e6b55696dade249aa3249b,6,23,3,0,0.031255798707932325,9.280390524368234e-7,0.9999999709658376
60e6b55696dade249aa3249b,6,25,3,0,0.031255798707932325,9.280390524368234e-7,0.03128546229250395
60e9f29fe1f58945339696d0,1,1,3,0,0.5,0.5,0.5
60e9f29fe1f58945339696d0,1,2,2,0,0.5,0.5,0.21241121384615005
60e9f29fe1f58945339696d0,1,3,1,1,0.5,0.21241121384615005,0.21241121384615005
60e9f29fe1f58945339696d0,1,4,1,1,0.78758878615385,0.21241121384615005,0.21241121384615005
60e9f29fe1f58945339696d0,1,5,1,0,0.9097629503569717,0.21241121384615005,0.21241121384615005
60e9f29fe1f58945339696d0,1,6,3,1,0.38648770340424404,0.21241121384615005,0.21241121384615005
60e9f29fe1f58945339696d0,1,7,2,0,0.38648770340424404,0.21241121384615005,0.6654146219507282
60e9f29fe1f58945339696d0,1,8,3,1,0.38648770340424404,0.09023704964302832,0.6654146219507282
60e9f29fe1f58945339696d0,1,9,1,1,0.38648770340424404,0.09023704964302832,0.8578606250019994
60e9f29fe1f58945339696d0,1,10,3,0,0.7393662198155588,0.09023704964302832,0.8578606250019994
60e9f29fe1f58945339696d0,1,11,3,1,0.7393662198155588,0.09023704964302832,0.3644384308943857
60e9f29fe1f58945339696d0,1,12,3,0,0.7393662198155588,0.09023704964302832,0.7299991938442681
60e9f29fe1f58945339696d0,1,13,1,1,0.7393662198155588,0.09023704964302832,0.3101200281589117
60e9f29fe1f58945339696d0,1,14,2,1,0.8892769234831484,0.09023704964302832,0.3101200281589117
60e9f29fe1f58945339696d0,1,15,1,0,0.8892769234831484,0.613512296595756,0.3101200281589117
60e9f29fe1f58945339696d0,1,16,2,0,0.3777847798822131,0.613512296595756,0.3101200281589117
60e9f29fe1f58945339696d0,1,17,3,0,0.3777847798822131,0.26063378018444117,0.3101200281589117
60e9f29fe1f58945339696d0,1,18,1,1,0.3777847798822131,0.26063378018444117,0.13174594564323672
60e9f29fe1f58945339696d0,1,19,1,1,0.7356690226935378,0.26063378018444117,0.13174594564323672
60e9f29fe1f58945339696d0,1,20,1,1,0.8877062711794972,0.26063378018444117,0.13174594564323672
60e9f29fe1f58945339696d0,1,21,1,0,0.9522951038298251,0.26063378018444117,0.13174594564323672
60e9f29fe1f58945339696d0,1,22,2,1,0.4045563167022192,0.26063378018444117,0.13174594564323672
60e9f29fe1f58945339696d0,1,23,3,0,0.4045563167022192,0.6859006488245515,0.13174594564323672
60e9f29fe1f58945339696d0,1,24,2,1,0.4045563167022192,0.6859006488245515,0.05596863479574093
60e9f29fe1f58945339696d0,1,25,1,0,0.4045563167022192,0.8665635485240304,0.05596863479574093
60e9f29fe1f58945339696d0,2,1,2,0,0.1718646001103114,0.8665635485240304,0.05596863479574093
60e9f29fe1f58945339696d0,2,2,2,1,0.1718646001103114,0.36813562801640665,0.05596863479574093
60e9f29fe1f58945339696d0,2,3,2,1,0.1718646001103114,0.7315698461479195,0.05596863479574093
60e9f29fe1f58945339696d0,2,4,2,0,0.1718646001103114,0.8859648488266996,0.05596863479574093
60e9f29fe1f58945339696d0,2,5,2,0,0.1718646001103114,0.3763777361393424,0.05596863479574093
60e9f29fe1f58945339696d0,2,6,2,0,0.1718646001103114,0.15989370657087226,0.05596863479574093
60e9f29fe1f58945339696d0,2,7,1,0,0.1718646001103114,0.06792643544861757,0.05596863479574093
60e9f29fe1f58945339696d0,2,8,3,0,0.07301193985009759,0.06792643544861757,0.05596863479574093
60e9f29fe1f58945339696d0,2,9,3,0,0.07301193985009759,0.06792643544861757,0.023776732853344612
60e9f29fe1f58945339696d0,2,10,2,0,0.07301193985009759,0.06792643544861757,0.010100890265558047
60e9f29fe1f58945339696d0,2,11,2,1,0.07301193985009759,0.028856675096765316,0.010100890265558047
60e9f29fe1f58945339696d0,2,12,3,0,0.07301193985009759,0.5874365361645815,0.010100890265558047
60e9f29fe1f58945339696d0,2,13,1,0,0.07301193985009759,0.5874365361645815,0.0042910852037332785
60e9f29fe1f58945339696d0,2,14,2,0,0.03101711162026985,0.5874365361645815,0.0042910852037332785
60e9f29fe1f58945339696d0,2,15,1,0,0.03101711162026985,0.24955621177641046,0.0042910852037332785
60e9f29fe1f58945339696d0,2,16,1,0,0.013176765851067597,0.24955621177641046,0.0042910852037332785
60e9f29fe1f58945339696d0,2,17,1,0,0.005597786295360039,0.24955621177641046,0.0042910852037332785
60e9f29fe1f58945339696d0,2,18,3,0,0.0023780654900183626,0.24955621177641046,0.0042910852037332785
60e9f29fe1f58945339696d0,2,19,2,0,0.0023780654900183626,0.24955621177641046,0.0018229494798692567
60e9f29fe1f58945339696d0,2,20,3,1,0.0023780654900183626,0.10601707666595854,0.0018229494798692567
60e9f29fe1f58945339696d0,2,21,3,0,0.0023780654900183626,0.10601707666595854,0.575952002253973
60e9f29fe1f58945339696d0,2,22,1,0,0.0023780654900183626,0.10601707666595854,0.24396587032455358
60e9f29fe1f58945339696d0,2,23,1,1,0.0010102557169077444,0.10601707666595854,0.24396587032455358
60e9f29fe1f58945339696d0,2,24,1,0,0.5756067516728893,0.10601707666595854,0.24396587032455358
60e9f29fe1f58945339696d0,2,25,2,1,0.24364081463919487,0.10601707666595854,0.24396587032455358
60e9f29fe1f58945339696d0,3,1,2,0,0.24364081463919487,0.6202160056423551,0.24396587032455358
60e9f29fe1f58945339696d0,3,2,1,0,0.24364081463919487,0.2634816660572533,0.24396587032455358
60e9f29fe1f58945339696d0,3,3,3,1,0.10388210650142206,0.2634816660572533,0.24396587032455358
60e9f29fe1f58945339696d0,3,4,1,0,0.10388210650142206,0.2634816660572533,0.6791219876154668
60e9f29fe1f58945339696d0,3,5,3,1,0.04413144998544938,0.2634816660572533,0.6791219876154668
60e9f29fe1f58945339696d0,3,6,3,0,0.04413144998544938,0.2634816660572533,0.8636838208829787
60e9f29fe1f58945339696d0,3,7,2,0,0.04413144998544938,0.2634816660572533,0.36691225496019975
60e9f29fe1f58945339696d0,3,8,2,1,0.04413144998544938,0.1119329223018695,0.36691225496019975
60e9f29fe1f58945339696d0,3,9,3,1,0.04413144998544938,0.6227291897510825,0.36691225496019975
60e9f29fe1f58945339696d0,3,10,3,0,0.04413144998544938,0.6227291897510825,0.7310501297524252
60e9f29fe1f58945339696d0,3,11,1,0,0.04413144998544938,0.6227291897510825,0.31056648929740405
60e9f29fe1f58945339696d0,3,12,2,0,0.01874803071388433,0.6227291897510825,0.31056648929740405
60e9f29fe1f58945339696d0,3,13,2,1,0.01874803071388433,0.2645493231430901,0.31056648929740405
60e9f29fe1f58945339696d0,3,14,1,1,0.01874803071388433,0.6875640593426925,0.31056648929740405
60e9f29fe1f58945339696d0,3,15,1,1,0.5831421568381205,0.6875640593426925,0.31056648929740405
60e9f29fe1f58945339696d0,3,16,1,1,0.8229094351870867,0.6875640593426925,0.31056648929740405
60e9f29fe1f58945339696d0,3,17,2,1,0.9247679529298474,0.6875640593426925,0.31056648929740405
60e9f29fe1f58945339696d0,3,18,3,0,0.9247679529298474,0.8672702026574968,0.31056648929740405
60e9f29fe1f58945339696d0,3,19,2,0,0.9247679529298474,0.8672702026574968,0.13193561235011464
60e9f29fe1f58945339696d0,3,20,1,0,0.9247679529298474,0.36843583056446305,0.13193561235011464
60e9f29fe1f58945339696d0,3,21,3,0,0.39286216462264917,0.36843583056446305,0.13193561235011464
60e9f29fe1f58945339696d0,3,22,3,0,0.39286216462264917,0.36843583056446305,0.05604920946940614
60e9f29fe1f58945339696d0,3,23,1,1,0.39286216462264917,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,3,24,1,1,0.7420742337980132,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,3,25,1,1,0.8904273485385701,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,4,1,1,0,0.9534510785582524,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,4,2,1,1,0.40504740072065804,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,4,3,2,1,0.7472507959396755,0.36843583056446305,0.023810962783809356
60e9f29fe1f58945339696d0,4,4,3,1,0.7472507959396755,0.7316973789361629,0.023810962783809356
60e9f29fe1f58945339696d0,4,5,3,0,0.7472507959396755,0.7316973789361629,0.5852930042166018
60e9f29fe1f58945339696d0,4,6,1,1,0.7472507959396755,0.7316973789361629,0.24864559122685206
60e9f29fe1f58945339696d0,4,7,1,1,0.8926264685241742,0.7316973789361629,0.24864559122685206
60e9f29fe1f58945339696d0,4,8,2,1,0.9543853141941249,0.7316973789361629,0.24864559122685206
60e9f29fe1f58945339696d0,4,9,2,0,0.9543853141941249,0.8860190276221908,0.24864559122685206
60e9f29fe1f58945339696d0,4,10,1,0,0.9543853141941249,0.37640075251019,0.24864559122685206
60e9f29fe1f58945339696d0,4,11,2,0,0.40544428504231184,0.37640075251019,0.24864559122685206
60e9f29fe1f58945339696d0,4,12,1,0,0.40544428504231184,0.15990348444309269,0.24864559122685206
60e9f29fe1f58945339696d0,4,13,1,1,0.1722418290270234,0.15990348444309269,0.24864559122685206
60e9f29fe1f58945339696d0,4,14,3,1,0.6483497674872982,0.15990348444309269,0.24864559122685206
60e9f29fe1f58945339696d0,4,15,1,1,0.6483497674872982,0.15990348444309269,0.6808077968880484
60e9f29fe1f58945339696d0,4,16,3,0,0.8506110924046837,0.15990348444309269,0.6808077968880484
60e9f29fe1f58945339696d0,4,17,1,0,0.8506110924046837,0.15990348444309269,0.28922241827236034
60e9f29fe1f58945339696d0,4,18,1,1,0.36135866691398877,0.15990348444309269,0.28922241827236034
60e9f29fe1f58945339696d0,4,19,3,0,0.7286908410271472,0.15990348444309269,0.28922241827236034
60e9f29fe1f58945339696d0,4,20,2,1,0.7286908410271472,0.15990348444309269,0.1228681715568405
60e9f29fe1f58945339696d0,4,21,1,0,0.7286908410271472,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,4,22,1,0,0.30956421052322614,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,4,23,1,0,0.13150982183373153,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,4,24,1,1,0.05586832409824241,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,4,25,1,1,0.5989116909228245,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,1,1,1,0.8296086874931656,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,2,1,0,0.9276139458594916,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,3,1,1,0.39407120640443644,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,4,1,1,0.7425878619412973,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,5,1,1,0.8906455493317188,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,6,1,1,0.9535437751673954,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,7,1,1,0.9802643526356606,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,8,1,1,0.9916158536904104,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,9,1,0,0.9964382262367736,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,10,3,1,0.4233093061211469,0.6431081616165426,0.1228681715568405
60e9f29fe1f58945339696d0,5,11,3,1,0.4233093061211469,0.6431081616165426,0.6273747291689792
60e9f29fe1f58945339696d0,5,12,3,1,0.4233093061211469,0.6431081616165426,0.8417004249501319
60e9f29fe1f58945339696d0,5,13,3,1,0.4233093061211469,0.6431081616165426,0.9327507874320269
60e9f29fe1f58945339696d0,5,14,3,0,0.4233093061211469,0.6431081616165426,0.971431024402767
60e9f29fe1f58945339696d0,5,15,2,1,0.4233093061211469,0.6431081616165426,0.4126856850514024
60e9f29fe1f58945339696d0,5,16,2,1,0.4233093061211469,0.8483843404640795,0.4126856850514024
60e9f29fe1f58945339696d0,5,17,2,0,0.4233093061211469,0.9355902649452799,0.4126856850514024
60e9f29fe1f58945339696d0,5,18,1,1,0.4233093061211469,0.39745972598045337,0.4126856850514024
60e9f29fe1f58945339696d0,5,19,1,0,0.7554999888061749,0.39745972598045337,0.4126856850514024
60e9f29fe1f58945339696d0,5,20,3,1,0.320744697646849,0.39745972598045337,0.4126856850514024
60e9f29fe1f58945339696d0,5,21,2,0,0.320744697646849,0.39745972598045337,0.7504957105453517
60e9f29fe1f58945339696d0,5,22,3,0,0.320744697646849,0.16884980892335555,0.7504957105453517
60e9f29fe1f58945339696d0,5,23,1,0,0.320744697646849,0.16884980892335555,0.3188274087970686
60e9f29fe1f58945339696d0,5,24,2,0,0.13625954401706103,0.16884980892335555,0.3188274087970686
60e9f29fe1f58945339696d0,5,25,1,1,0.13625954401706103,0.07173118878672033,0.3188274087970686
60e9f29fe1f58945339696d0,6,1,1,0,0.6330636851745657,0.07173118878672033,0.3188274087970686
60e9f29fe1f58945339696d0,6,2,3,0,0.268939649075033,0.07173118878672033,0.3188274087970686
60e9f29fe1f58945339696d0,6,3,3,1,0.268939649075033,0.07173118878672033,0.13544503658900586
60e9f29fe1f58945339696d0,6,4,3,0,0.268939649075033,0.07173118878672033,0.6327176640907162
60e9f29fe1f58945339696d0,6,5,1,1,0.268939649075033,0.07173118878672033,0.26879265152885823
60e9f29fe1f58945339696d0,6,6,1,1,0.6894291685182341,0.07173118878672033,0.26879265152885823
60e9f29fe1f58945339696d0,6,7,1,0,0.8680625429921032,0.07173118878672033,0.26879265152885823
60e9f29fe1f58945339696d0,6,8,1,0,0.3687724345706743,0.07173118878672033,0.26879265152885823
60e9f29fe1f58945339696d0,6,9,3,0,0.15666280358910667,0.07173118878672033,0.26879265152885823
60e9f29fe1f58945339696d0,6,10,2,0,0.15666280358910667,0.07173118878672033,0.11418914834219696
60e9f29fe1f58945339696d0,6,11,2,1,0.15666280358910667,0.030473019766825628,0.11418914834219696
60e9f29fe1f58945339696d0,6,12,3,1,0.15666280358910667,0.5881231956984061,0.11418914834219696
60e9f29fe1f58945339696d0,6,13,3,0,0.15666280358910667,0.5881231956984061,0.623687685324301
60e9f29fe1f58945339696d0,6,14,1,0,0.15666280358910667,0.5881231956984061,0.2649565136323933
60e9f29fe1f58945339696d0,6,15,3,1,0.06655387523819488,0.5881231956984061,0.2649565136323933
60e9f29fe1f58945339696d0,6,16,3,1,0.06655387523819488,0.5881231956984061,0.6877370430299257
60e9f29fe1f58945339696d0,6,17,3,1,0.06655387523819488,0.5881231956984061,0.8673436900240582
60e9f29fe1f58945339696d0,6,18,3,1,0.06655387523819488,0.5881231956984061,0.9436446219614114
60e9f29fe1f58945339696d0,6,19,3,1,0.06655387523819488,0.5881231956984061,0.9760589699153066
60e9f29fe1f58945339696d0,6,20,3,1,0.06655387523819488,0.5881231956984061,0.9898293125722197
60e9f29fe1f58945339696d0,6,21,3,0,0.06655387523819488,0.5881231956984061,0.9956792633899217
60e9f29fe1f58945339696d0,6,22,1,0,0.06655387523819488,0.5881231956984061,0.4229868816269712
60e9f29fe1f58945339696d0,6,23,2,1,0.028273580653547965,0.5881231956984061,0.4229868816269712
60e9f29fe1f58945339696d0,6,24,2,1,0.028273580653547965,0.8250254924895882,0.4229868816269712
60e9f29fe1f58945339696d0,6,25,2,0,0.028273580653547965,0.9256669016707949,0.4229868816269712
6661b6019ab530fb44632cc2,1,1,1,0,0.5,0.5,0.5
6661b6019ab530fb44632cc2,1,2,3,0,0.0596126944572804,0.5,0.5
6661b6019ab530fb44632cc2,1,3,2,1,0.0596126944572804,0.5,0.0596126944572804
6661b6019ab530fb44632cc2,1,4,2,0,0.0596126944572804,0.9403873055427195,0.0596126944572804
6661b6019ab530fb44632cc2,1,5,1,0,0.0596126944572804,0.1121180368924064,0.0596126944572804
6661b6019ab530fb44632cc2,1,6,3,0,0.00710735202215438,0.1121180368924064,0.0596126944572804
6661b6019ab530fb44632cc2,1,7,1,1,0.00710735202215438,0.1121180368924064,0.00710735202215438
6661b6019ab530fb44632cc2,1,8,1,1,0.8816219891680561,0.1121180368924064,0.00710735202215438
6661b6019ab530fb44632cc2,1,9,1,0,0.9858863251649213,0.1121180368924064,0.00710735202215438
6661b6019ab530fb44632cc2,1,10,2,1,0.11754267803229745,0.1121180368924064,0.00710735202215438
6661b6019ab530fb44632cc2,1,11,2,0,0.11754267803229745,0.8941419370471311,0.00710735202215438
6661b6019ab530fb44632cc2,1,12,3,0,0.11754267803229745,0.10660441182625591,0.00710735202215438
6661b6019ab530fb44632cc2,1,13,2,1,0.11754267803229745,0.10660441182625591,8.473780826169361e-4
6661b6019ab530fb44632cc2,1,14,3,1,0.11754267803229745,0.8934845721000035,8.473780826169361e-4
6661b6019ab530fb44632cc2,1,15,1,0,0.11754267803229745,0.8934845721000035,0.8808756402946691
6661b6019ab530fb44632cc2,1,16,3,1,0.014014081734791677,0.8934845721000035,0.8808756402946691
6661b6019ab530fb44632cc2,1,17,2,0,0.014014081734791677,0.8934845721000035,0.9857973412386618
6661b6019ab530fb44632cc2,1,18,3,1,0.014014081734791677,0.10652603707402403,0.9857973412386618
6661b6019ab530fb44632cc2,1,19,3,0,0.014014081734791677,0.10652603707402403,0.998306679943709
6661b6019ab530fb44632cc2,1,20,1,0,0.014014081734791677,0.10652603707402403,0.11902350171752007
6661b6019ab530fb44632cc2,1,21,1,1,0.0016708368207121078,0.10652603707402403,0.11902350171752007
6661b6019ab530fb44632cc2,1,22,3,0,0.880973817700061,0.10652603707402403,0.11902350171752007
6661b6019ab530fb44632cc2,1,23,1,1,0.880973817700061,0.10652603707402403,0.014190633892415407
6661b6019ab530fb44632cc2,1,24,1,0,0.9858090465126812,0.10652603707402403,0.014190633892415407
6661b6019ab530fb44632cc2,1,25,1,0,0.11753346442930052,0.10652603707402403,0.014190633892415407
6661b6019ab530fb44632cc2,2,1,1,0,0.014012983235509938,0.10652603707402403,0.014190633892415407
6661b6019ab530fb44632cc2,2,2,3,0,0.0016707058511468672,0.10652603707402403,0.014190633892415407
6661b6019ab530fb44632cc2,2,3,3,1,0.0016707058511468672,0.10652603707402403,0.001691886381235394
6661b6019ab530fb44632cc2,2,4,2,0,0.0016707058511468672,0.10652603707402403,0.8809763273512439
6661b6019ab530fb44632cc2,2,5,3,1,0.0016707058511468672,0.012700616728060471,0.8809763273512439
6661b6019ab530fb44632cc2,2,6,3,0,0.0016707058511468672,0.012700616728060471,0.9858093457281344
6661b6019ab530fb44632cc2,2,7,3,1,0.0016707058511468672,0.012700616728060471,0.11753350010356295
6661b6019ab530fb44632cc2,2,8,3,1,0.0016707058511468672,0.012700616728060471,0.8947875985742519
6661b6019ab530fb44632cc2,2,9,2,1,0.0016707058511468672,0.012700616728060471,0.9874560023139431
6661b6019ab530fb44632cc2,2,10,3,1,0.0016707058511468672,0.882288849209059,0.9874560023139431
6661b6019ab530fb44632cc2,2,11,1,1,0.0016707058511468672,0.882288849209059,0.9985044348948722
6661b6019ab530fb44632cc2,2,12,1,0,0.880973802085085,0.882288849209059,0.9985044348948722
6661b6019ab530fb44632cc2,2,13,3,0,0.1050344335655296,0.882288849209059,0.9985044348948722
6661b6019ab530fb44632cc2,2,14,3,1,0.1050344335655296,0.882288849209059,0.11904707919858676
6661b6019ab530fb44632cc2,2,15,2,1,0.1050344335655296,0.882288849209059,0.8949680560226752
6661b6019ab530fb44632cc2,2,16,2,1,0.1050344335655296,0.9859658319774656,0.8949680560226752
