participant,global_trial,block_number,trial_number,omega
68598a1d4cebd213b2abb1d9,121,5,21,0.4542793052743076
68598a1d4cebd213b2abb1d9,122,5,22,0.4596506322883916
68598a1d4cebd213b2abb1d9,123,5,23,0.46407609313343606
68598a1d4cebd213b2abb1d9,124,5,24,0.4676321594844206
68598a1d4cebd213b2abb1d9,125,5,25,0.45167585396502397
68598a1d4cebd213b2abb1d9,126,6,1,0.45492227304679433
68598a1d4cebd213b2abb1d9,127,6,2,0.4436138428317449
68598a1d4cebd213b2abb1d9,128,6,3,0.4094443697974578
68598a1d4cebd213b2abb1d9,129,6,4,0.4345304857021364
68598a1d4cebd213b2abb1d9,130,6,5,0.42023671955802644
68598a1d4cebd213b2abb1d9,131,6,6,0.4175132437286401
68598a1d4cebd213b2abb1d9,132,6,7,0.43683122244054584
68598a1d4cebd213b2abb1d9,133,6,8,0.41987679792779314
68598a1d4cebd213b2abb1d9,134,6,9,0.42049510533768525
68598a1d4cebd213b2abb1d9,135,6,10,0.4169302192166816
68598a1d4cebd213b2abb1d9,136,6,11,0.4083310311203201
68598a1d4cebd213b2abb1d9,137,6,12,0.40118226681614405
68598a1d4cebd213b2abb1d9,138,6,13,0.4151329027597323
68598a1d4cebd213b2abb1d9,139,6,14,0.40054803559852686
68598a1d4cebd213b2abb1d9,140,6,15,0.4041410642016469
68598a1d4cebd213b2abb1d9,141,6,16,0.39809820385463474
68598a1d4cebd213b2abb1d9,142,6,17,0.3912609141452455
68598a1d4cebd213b2abb1d9,143,6,18,0.4044468831159518
68598a1d4cebd213b2abb1d9,144,6,19,0.3868405891091597
68598a1d4cebd213b2abb1d9,145,6,20,0.4021899217863346
68598a1d4cebd213b2abb1d9,146,6,21,0.383767497573127
68598a1d4cebd213b2abb1d9,147,6,22,0.383767497651145
68598a1d4cebd213b2abb1d9,148,6,23,0.38571962517242825
68598a1d4cebd213b2abb1d9,149,6,24,0.4053049634941417
68598a1d4cebd213b2abb1d9,150,6,25,0.3966787799469923
697ccad66fdf3bbcccb90fe4,1,1,1,0.5382301460160065
697ccad66fdf3bbcccb90fe4,2,1,2,0.5460640140530466
697ccad66fdf3bbcccb90fe4,3,1,3,0.5562882274518227
697ccad66fdf3bbcccb90fe4,4,1,4,0.5638945366280015
697ccad66fdf3bbcccb90fe4,5,1,5,0.5563546177380249
697ccad66fdf3bbcccb90fe4,6,1,6,0.5563545912232668
697ccad66fdf3bbcccb90fe4,7,1,7,0.5588674787412792
697ccad66fdf3bbcccb90fe4,8,1,8,0.55859702305189185
697ccad66fdf3bbcccb90fe4,9,1,9,0.5610938622715934
697ccad66fdf3bbcccb90fe4,10,1,10,0.5608161895955185
697ccad66fdf3bbcccb90fe4,11,1,11,0.5591684869318647
697ccad66fdf3bbcccb90fe4,12,1,12,0.5606838591841381
697ccad66fdf3bbcccb90fe4,13,1,13,0.5639880939726588
697ccad66fdf3bbcccb90fe4,14,1,14,0.5604012885681963
697ccad66fdf3bbcccb90fe4,15,1,15,0.568296085907045
697ccad66fdf3bbcccb90fe4,16,1,16,0.5633884961060855
697ccad66fdf3bbcccb90fe4,17,1,17,0.5557578783289177
697ccad66fdf3bbcccb90fe4,18,1,18,0.5511194300960731
697ccad66fdf3bbcccb90fe4,19,1,19,0.5544106154442355
697ccad66fdf3bbcccb90fe4,20,1,20,0.5595453418114306
697ccad66fdf3bbcccb90fe4,21,1,21,0.5619858834065935
697ccad66fdf3bbcccb90fe4,22,1,22,0.5670376774275369
697ccad66fdf3bbcccb90fe4,23,1,23,0.5635817159114352
697ccad66fdf3bbcccb90fe4,24,1,24,0.5607486585565047
697ccad66fdf3bbcccb90fe4,25,1,25,0.5629978765955355
697ccad66fdf3bbcccb90fe4,26,2,1,0.5616257503589507
697ccad66fdf3bbcccb90fe4,27,2,2,0.560606223367287
697ccad66fdf3bbcccb90fe4,28,2,3,0.5637120206188037
697ccad66fdf3bbcccb90fe4,29,2,4,0.567100176395586
697ccad66fdf3bbcccb90fe4,30,2,5,0.5655370804456918
697ccad66fdf3bbcccb90fe4,31,2,6,0.5579435512795732
697ccad66fdf3bbcccb90fe4,32,2,7,0.5460894326832457
697ccad66fdf3bbcccb90fe4,33,2,8,0.5349030431815901
697ccad66fdf3bbcccb90fe4,34,2,9,0.5415392709488515
697ccad66fdf3bbcccb90fe4,35,2,10,0.5407912745720547
697ccad66fdf3bbcccb90fe4,36,2,11,0.5505050247297113
697ccad66fdf3bbcccb90fe4,37,2,12,0.5588220009831502
697ccad66fdf3bbcccb90fe4,38,2,13,0.5664344088562143
697ccad66fdf3bbcccb90fe4,39,2,14,0.5603018850065626
697ccad66fdf3bbcccb90fe4,40,2,15,0.5457322718504465
697ccad66fdf3bbcccb90fe4,41,2,16,0.5537468536859823
697ccad66fdf3bbcccb90fe4,42,2,17,0.5461887609487703
697ccad66fdf3bbcccb90fe4,43,2,18,0.5394383725427367
697ccad66fdf3bbcccb90fe4,44,2,19,0.5271105543609294
697ccad66fdf3bbcccb90fe4,45,2,20,0.5243155942514651
697ccad66fdf3bbcccb90fe4,46,2,21,0.5388995354005652
697ccad66fdf3bbcccb90fe4,47,2,22,0.5385692106426352
697ccad66fdf3bbcccb90fe4,48,2,23,0.5425288937889341
697ccad66fdf3bbcccb90fe4,49,2,24,0.5411156172784392
697ccad66fdf3bbcccb90fe4,50,2,25,0.5389305113843719
697ccad66fdf3bbcccb90fe4,51,3,1,0.5457461846328266
697ccad66fdf3bbcccb90fe4,52,3,2,0.5499944381405605
697ccad66fdf3bbcccb90fe4,53,3,3,0.544769279420228
697ccad66fdf3bbcccb90fe4,54,3,4,0.5495334371881408
697ccad66fdf3bbcccb90fe4,55,3,5,0.5622823910257957
697ccad66fdf3bbcccb90fe4,56,3,6,0.5542134359418099
697ccad66fdf3bbcccb90fe4,57,3,7,0.5560737394413128
697ccad66fdf3bbcccb90fe4,58,3,8,0.5635598848214387
697ccad66fdf3bbcccb90fe4,59,3,9,0.566529467804774
697ccad66fdf3bbcccb90fe4,60,3,10,0.5601350872970239
697ccad66fdf3bbcccb90fe4,61,3,11,0.5486710019137727
697ccad66fdf3bbcccb90fe4,62,3,12,0.5481039987497781
697ccad66fdf3bbcccb90fe4,63,3,13,0.5424800158241513
697ccad66fdf3bbcccb90fe4,64,3,14,0.547052889773492
697ccad66fdf3bbcccb90fe4,65,3,15,0.5419130890913194
697ccad66fdf3bbcccb90fe4,66,3,16,0.5428094418107905
697ccad66fdf3bbcccb90fe4,67,3,17,0.5471626405521487
697ccad66fdf3bbcccb90fe4,68,3,18,0.5467955921968435
697ccad66fdf3bbcccb90fe4,69,3,19,0.5405427349299085
697ccad66fdf3bbcccb90fe4,70,3,20,0.543885145015802
697ccad66fdf3bbcccb90fe4,71,3,21,0.5465700052694492
697ccad66fdf3bbcccb90fe4,72,3,22,0.546237015785483
697ccad66fdf3bbcccb90fe4,73,3,23,0.5508044210203102
697ccad66fdf3bbcccb90fe4,74,3,24,0.5488041233727253
697ccad66fdf3bbcccb90fe4,75,3,25,0.5388494634153336
697ccad66fdf3bbcccb90fe4,76,4,1,0.5410904310121374
697ccad66fdf3bbcccb90fe4,77,4,2,0.5410189975709789
697ccad66fdf3bbcccb90fe4,78,4,3,0.5456983235196423
697ccad66fdf3bbcccb90fe4,79,4,4,0.5493675087677
697ccad66fdf3bbcccb90fe4,80,4,5,0.5353605693160095
697ccad66fdf3bbcccb90fe4,81,4,6,0.5385184684966017
697ccad66fdf3bbcccb90fe4,82,4,7,0.5331308907481808
697ccad66fdf3bbcccb90fe4,83,4,8,0.5234788688196542
697ccad66fdf3bbcccb90fe4,84,4,9,0.52098198463156975
697ccad66fdf3bbcccb90fe4,85,4,10,0.517932963925881
697ccad66fdf3bbcccb90fe4,86,4,11,0.5047195167223149
697ccad66fdf3bbcccb90fe4,87,4,12,0.50165300995848106
697ccad66fdf3bbcccb90fe4,88,4,13,0.5070181078531096
697ccad66fdf3bbcccb90fe4,89,4,14,0.5037212926473355
697ccad66fdf3bbcccb90fe4,90,4,15,0.5059036132891737
697ccad66fdf3bbcccb90fe4,91,4,16,0.5141168440209265
697ccad66fdf3bbcccb90fe4,92,4,17,0.5178130331484962
697ccad66fdf3bbcccb90fe4,93,4,18,0.5141656866974926
697ccad66fdf3bbcccb90fe4,94,4,19,0.5008361910844248
697ccad66fdf3bbcccb90fe4,95,4,20,0.48922547992731535
697ccad66fdf3bbcccb90fe4,96,4,21,0.4723810667783544
697ccad66fdf3bbcccb90fe4,97,4,22,0.46195052411458504
697ccad66fdf3bbcccb90fe4,98,4,23,0.457903961818732
697ccad66fdf3bbcccb90fe4,99,4,24,0.44531728327865205
697ccad66fdf3bbcccb90fe4,100,4,25,0.46104252060135653
697ccad66fdf3bbcccb90fe4,101,5,1,0.4733713198856169
697ccad66fdf3bbcccb90fe4,102,5,2,0.49138687604022313
697ccad66fdf3bbcccb90fe4,103,5,3,0.48041081545429654
697ccad66fdf3bbcccb90fe4,104,5,4,0.47627327341521997
697ccad66fdf3bbcccb90fe4,105,5,5,0.4810875099128611
697ccad66fdf3bbcccb90fe4,106,5,6,0.48573325452255567
697ccad66fdf3bbcccb90fe4,107,5,7,0.4791101177223573
697ccad66fdf3bbcccb90fe4,108,5,8,0.4795659139272358
697ccad66fdf3bbcccb90fe4,109,5,9,0.47801874968665486
697ccad66fdf3bbcccb90fe4,110,5,10,0.4765130805827145
697ccad66fdf3bbcccb90fe4,111,5,11,0.4652291402154848
697ccad66fdf3bbcccb90fe4,112,5,12,0.4453905176654302
697ccad66fdf3bbcccb90fe4,113,5,13,0.4537559709505335
697ccad66fdf3bbcccb90fe4,114,5,14,0.43670490836719433
697ccad66fdf3bbcccb90fe4,115,5,15,0.447959811575585
697ccad66fdf3bbcccb90fe4,116,5,16,0.4605105546425262
697ccad66fdf3bbcccb90fe4,117,5,17,0.4671073980666001
697ccad66fdf3bbcccb90fe4,118,5,18,0.45255628887505545
697ccad66fdf3bbcccb90fe4,119,5,19,0.4541397351043123
697ccad66fdf3bbcccb90fe4,120,5,20,0.4550592461269907
697ccad66fdf3bbcccb90fe4,121,5,21,0.4511206294784332
697ccad66fdf3bbcccb90fe4,122,5,22,0.43659490955075236
697ccad66fdf3bbcccb90fe4,123,5,23,0.4472911699344158
697ccad66fdf3bbcccb90fe4,124,5,24,0.4347561139801181
697ccad66fdf3bbcccb90fe4,125,5,25,0.447795380757784
697ccad66fdf3bbcccb90fe4,126,6,1,0.4552701921376612
697ccad66fdf3bbcccb90fe4,127,6,2,0.47749845844482036
697ccad66fdf3bbcccb90fe4,128,6,3,0.4503078819601616
697ccad66fdf3bbcccb90fe4,129,6,4,0.44524673760467554
697ccad66fdf3bbcccb90fe4,130,6,5,0.4598961123861847
697ccad66fdf3bbcccb90fe4,131,6,6,0.4594710101708838
697ccad66fdf3bbcccb90fe4,132,6,7,0.45149756177040634
697ccad66fdf3bbcccb90fe4,133,6,8,0.44196179364210325
697ccad66fdf3bbcccb90fe4,134,6,9,0.44290705511980544
697ccad66fdf3bbcccb90fe4,135,6,10,0.45834366917813413
697ccad66fdf3bbcccb90fe4,136,6,11,0.46134472864817494
697ccad66fdf3bbcccb90fe4,137,6,12,0.46828492067915584
697ccad66fdf3bbcccb90fe4,138,6,13,0.47824442496483743
697ccad66fdf3bbcccb90fe4,139,6,14,0.48526075153765197
697ccad66fdf3bbcccb90fe4,140,6,15,0.4979692167875707
697ccad66fdf3bbcccb90fe4,141,6,16,0.4842602855556982
697ccad66fdf3bbcccb90fe4,142,6,17,0.47533058690215374
697ccad66fdf3bbcccb90fe4,143,6,18,0.4639812377807424
697ccad66fdf3bbcccb90fe4,144,6,19,0.47263226505921285
697ccad66fdf3bbcccb90fe4,145,6,20,0.47698356122171004
697ccad66fdf3bbcccb90fe4,146,6,21,0.46946448954055375
697ccad66fdf3bbcccb90fe4,147,6,22,0.46946448953801284
697ccad66fdf3bbcccb90fe4,148,6,23,0.47257633199708043
697ccad66fdf3bbcccb90fe4,149,6,24,0.4724154139010029
697ccad66fdf3bbcccb90fe4,150,6,25,0.47553804474589306
69b7e04340b00585acbb91ac,1,1,1,0.49997081618082484
69b7e04340b00585acbb91ac,2,1,2,0.4999711989573045
69b7e04340b00585acbb91ac,3,1,3,0.49997010994088315
69b7e04340b00585acbb91ac,4,1,4,0.49996751693080443
69b7e04340b00585acbb91ac,5,1,5,0.499966414558448
69b7e04340b00585acbb91ac,6,1,6,0.4999664517813274
69b7e04340b00585acbb91ac,7,1,7,0.4999691115890997
69b7e04340b00585acbb91ac,8,1,8,0.4999702835524616
69b7e04340b00585acbb91ac,9,1,9,0.4999699727731282
69b7e04340b00585acbb91ac,10,1,10,0.4999711240666085
69b7e04340b00585acbb91ac,11,1,11,0.4999669243336275
69b7e04340b00585acbb91ac,12,1,12,0.49996198988433066
69b7e04340b00585acbb91ac,13,1,13,0.49996012917431437
69b7e04340b00585acbb91ac,14,1,14,0.4999559353845105
69b7e04340b00585acbb91ac,15,1,15,0.4999509959223756
69b7e04340b00585acbb91ac,16,1,16,0.4999491599688136
69b7e04340b00585acbb91ac,17,1,17,0.49994494782475457
69b7e04340b00585acbb91ac,18,1,18,0.49994388785978716
69b7e04340b00585acbb91ac,19,1,19,0.49994130413791016
69b7e04340b00585acbb91ac,20,1,20,0.4999411167712222
69b7e04340b00585acbb91ac,21,1,21,0.4999407621552306
69b7e04340b00585acbb91ac,22,1,22,0.49993894383885334
69b7e04340b00585acbb91ac,23,1,23,0.49993596224417725
69b7e04340b00585acbb91ac,24,1,24,0.49992998855168697
69b7e04340b00585acbb91ac,25,1,25,0.4999308657546349
69b7e04340b00585acbb91ac,26,2,1,0.4999425369111051
69b7e04340b00585acbb91ac,27,2,2,0.49994775975810707
69b7e04340b00585acbb91ac,28,2,3,0.4999529353490321
69b7e04340b00585acbb91ac,29,2,4,0.49995817314947166
69b7e04340b00585acbb91ac,30,2,5,0.49996037124495063
69b7e04340b00585acbb91ac,31,2,6,0.4999575449679551
69b7e04340b00585acbb91ac,32,2,7,0.4999590273208914
69b7e04340b00585acbb91ac,33,2,8,0.49994984105993595
69b7e04340b00585acbb91ac,34,2,9,0.49994684470878253
69b7e04340b00585acbb91ac,35,2,10,0.49995151258125886
69b7e04340b00585acbb91ac,36,2,11,0.49995680588014785
69b7e04340b00585acbb91ac,37,2,12,0.499951908243855
69b7e04340b00585acbb91ac,38,2,13,0.4999518520179685
69b7e04340b00585acbb91ac,39,2,14,0.4999481261449477
69b7e04340b00585acbb91ac,40,2,15,0.4999458745246922
69b7e04340b00585acbb91ac,41,2,16,0.4999407044543106
69b7e04340b00585acbb91ac,42,2,17,0.4999393747613263
69b7e04340b00585acbb91ac,43,2,18,0.4999486919353871
69b7e04340b00585acbb91ac,44,2,19,0.4999547032002419
69b7e04340b00585acbb91ac,45,2,20,0.4999606927985328
69b7e04340b00585acbb91ac,46,2,21,0.4999666337543113
69b7e04340b00585acbb91ac,47,2,22,0.4999585799937691
69b7e04340b00585acbb91ac,48,2,23,0.49995709502277635
69b7e04340b00585acbb91ac,49,2,24,0.4999440591090364
69b7e04340b00585acbb91ac,50,2,25,0.4999418475331058
69b7e04340b00585acbb91ac,51,3,1,0.4999441954040187
69b7e04340b00585acbb91ac,52,3,2,0.4999502233642297
69b7e04340b00585acbb91ac,53,3,3,0.4999518503172903
69b7e04340b00585acbb91ac,54,3,4,0.4999533860617498
69b7e04340b00585acbb91ac,55,3,5,0.49995192387937176
69b7e04340b00585acbb91ac,56,3,6,0.49995690020688954
69b7e04340b00585acbb91ac,57,3,7,0.4999614082534515
69b7e04340b00585acbb91ac,58,3,8,0.49995902728580094
69b7e04340b00585acbb91ac,59,3,9,0.4999613017290277
69b7e04340b00585acbb91ac,60,3,10,0.4999558466791244
69b7e04340b00585acbb91ac,61,3,11,0.49995572962399587
69b7e04340b00585acbb91ac,62,3,12,0.49995421979023025
69b7e04340b00585acbb91ac,63,3,13,0.49995657105118824
69b7e04340b00585acbb91ac,64,3,14,0.4999564389881681
69b7e04340b00585acbb91ac,65,3,15,0.49995319053267234
69b7e04340b00585acbb91ac,66,3,16,0.4999531962030533
69b7e04340b00585acbb91ac,67,3,17,0.4999493471225906
69b7e04340b00585acbb91ac,68,3,18,0.4999432539533211
69b7e04340b00585acbb91ac,69,3,19,0.49994178548004925
69b7e04340b00585acbb91ac,70,3,20,0.49993263054037335
69b7e04340b00585acbb91ac,71,3,21,0.49992966068241806
69b7e04340b00585acbb91ac,72,3,22,0.49992715444486924
69b7e04340b00585acbb91ac,73,3,23,0.4999280508288344
69b7e04340b00585acbb91ac,74,3,24,0.4999288095190349
69b7e04340b00585acbb91ac,75,3,25,0.49992185629156577
69b7e04340b00585acbb91ac,76,4,1,0.4999288094415373
69b7e04340b00585acbb91ac,77,4,2,0.49992869056510314
69b7e04340b00585acbb91ac,78,4,3,0.4999386971289142
69b7e04340b00585acbb91ac,79,4,4,0.49994090737250396
69b7e04340b00585acbb91ac,80,4,5,0.4999392865022673
69b7e04340b00585acbb91ac,81,4,6,0.49994034374456403
69b7e04340b00585acbb91ac,82,4,7,0.49994561882791194
69b7e04340b00585acbb91ac,83,4,8,0.4999508374005604
69b7e04340b00585acbb91ac,84,4,9,0.499943732536293
69b7e04340b00585acbb91ac,85,4,10,0.4999322948418249
69b7e04340b00585acbb91ac,86,4,11,0.4999300791349279
69b7e04340b00585acbb91ac,87,4,12,0.49991717911433564
69b7e04340b00585acbb91ac,88,4,13,0.4999249800075496
69b7e04340b00585acbb91ac,89,4,14,0.49992191230218164
69b7e04340b00585acbb91ac,90,4,15,0.4999295812712328
69b7e04340b00585acbb91ac,91,4,16,0.4999271734449335
69b7e04340b00585acbb91ac,92,4,17,0.4999218310360632
69b7e04340b00585acbb91ac,93,4,18,0.49991581466738866
69b7e04340b00585acbb91ac,94,4,19,0.49991423642510796
69b7e04340b00585acbb91ac,95,4,20,0.4999127345908374
69b7e04340b00585acbb91ac,96,4,21,0.499918870177071
69b7e04340b00585acbb91ac,97,4,22,0.49991928602761015
69b7e04340b00585acbb91ac,98,4,23,0.4999184876550822
69b7e04340b00585acbb91ac,99,4,24,0.49992543231991515
69b7e04340b00585acbb91ac,100,4,25,0.49992314746422134
69b7e04340b00585acbb91ac,101,5,1,0.4999325135716986
69b7e04340b00585acbb91ac,102,5,2,0.499926293657135
69b7e04340b00585acbb91ac,103,5,3,0.4999263383645645
69b7e04340b00585acbb91ac,104,5,4,0.49992243247705426
69b7e04340b00585acbb91ac,105,5,5,0.4999202359194961
69b7e04340b00585acbb91ac,106,5,6,0.49992824263977653
69b7e04340b00585acbb91ac,107,5,7,0.49993123141035906
69b7e04340b00585acbb91ac,108,5,8,0.4999265957232857
69b7e04340b00585acbb91ac,109,5,9,0.49992895026097783
69b7e04340b00585acbb91ac,110,5,10,0.49992665180385876
69b7e04340b00585acbb91ac,111,5,11,0.49993508269477666
69b7e04340b00585acbb91ac,112,5,12,0.4999373210958463
69b7e04340b00585acbb91ac,113,5,13,0.4999395660842567
69b7e04340b00585acbb91ac,114,5,14,0.4999340697831354
69b7e04340b00585acbb91ac,115,5,15,0.49994253749593315
69b7e04340b00585acbb91ac,116,5,16,0.4999524499011257
69b7e04340b00585acbb91ac,117,5,17,0.4999446755019082
69b7e04340b00585acbb91ac,118,5,18,0.49993784913454486
69b7e04340b00585acbb91ac,119,5,19,0.49993563290677107
69b7e04340b00585acbb91ac,120,5,20,0.4999364361627288
69b7e04340b00585acbb91ac,121,5,21,0.49993724638222453
69b7e04340b00585acbb91ac,122,5,22,0.49993393104423595
69b7e04340b00585acbb91ac,123,5,23,0.49992647912482463
69b7e04340b00585acbb91ac,124,5,24,0.49991900506530296
69b7e04340b00585acbb91ac,125,5,25,0.4999085777487656
69b7e04340b00585acbb91ac,126,6,1,0.49990887291679276
69b7e04340b00585acbb91ac,127,6,2,0.49990000447879923
69b7e04340b00585acbb91ac,128,6,3,0.49990180518687666
69b7e04340b00585acbb91ac,129,6,4,0.4998944391299187
69b7e04340b00585acbb91ac,130,6,5,0.499887136552018
69b7e04340b00585acbb91ac,131,6,6,0.49989131843775364
69b7e04340b00585acbb91ac,132,6,7,0.49989623641920605
69b7e04340b00585acbb91ac,133,6,8,0.4998981048079746
69b7e04340b00585acbb91ac,134,6,9,0.49990226848884683
69b7e04340b00585acbb91ac,135,6,10,0.4999071909870423
69b7e04340b00585acbb91ac,136,6,11,0.4999090051172444
69b7e04340b00585acbb91ac,137,6,12,0.49990849849893904
69b7e04340b00585acbb91ac,138,6,13,0.49990807286392985
69b7e04340b00585acbb91ac,139,6,14,0.49990618674244774
69b7e04340b00585acbb91ac,140,6,15,0.4999057863110053
69b7e04340b00585acbb91ac,141,6,16,0.4999069057072497
69b7e04340b00585acbb91ac,142,6,17,0.49990556616402215
69b7e04340b00585acbb91ac,143,6,18,0.4999120528437806
69b7e04340b00585acbb91ac,144,6,19,0.4999138486019848
69b7e04340b00585acbb91ac,145,6,20,0.49991728665400936
69b7e04340b00585acbb91ac,146,6,21,0.49992291270468037
69b7e04340b00585acbb91ac,147,6,22,0.4999229376784742
69b7e04340b00585acbb91ac,148,6,23,0.49992323261227367
69b7e04340b00585acbb91ac,149,6,24,0.499925057317073
69b7e04340b00585acbb91ac,150,6,25,0.49992536617460753
69fdce52c07d954848678eaf,1,1,1,0.4942192330714887
69fdce52c07d954848678eaf,2,1,2,0.49422192918746016
69fdce52c07d954848678eaf,3,1,3,0.49296247258830617
69fdce52c07d954848678eaf,4,1,4,0.4904357895189037
69fdce52c07d954848678eaf,5,1,5,0.4926431768293119
69fdce52c07d954848678eaf,6,1,6,0.4926431768278109
69fdce52c07d954848678eaf,7,1,7,0.492140335877608
69fdce52c07d954848678eaf,8,1,8,0.4902575547286894
69fdce52c07d954848678eaf,9,1,9,0.4871150079907017
69fdce52c07d954848678eaf,10,1,10,0.48696773591670356
69fdce52c07d954848678eaf,11,1,11,0.48819033783962335
69fdce52c07d954848678eaf,12,1,12,0.4888990787555758
69fdce52c07d954848678eaf,13,1,13,0.4865051411814854
69fdce52c07d954848678eaf,14,1,14,0.48618247330885606
69fdce52c07d954848678eaf,15,1,15,0.48908844954384034
69fdce52c07d954848678eaf,16,1,16,0.49090252646703814
69fdce52c07d954848678eaf,17,1,17,0.4932165511537376
69fdce52c07d954848678eaf,18,1,18,0.49097388454028124
69fdce52c07d954848678eaf,19,1,19,0.49240289329991255
69fdce52c07d954848678eaf,20,1,20,0.4929712952521604
69fdce52c07d954848678eaf,21,1,21,0.4922955649407726
69fdce52c07d954848678eaf,22,1,22,0.4946080485103333
69fdce52c07d954848678eaf,23,1,23,0.49187666487937004
69fdce52c07d954848678eaf,24,1,24,0.4888045029997371
69fdce52c07d954848678eaf,25,1,25,0.4857214388797722
69fdce52c07d954848678eaf,26,2,1,0.48015111543966216
69fdce52c07d954848678eaf,27,2,2,0.4815044025304205
69fdce52c07d954848678eaf,28,2,3,0.48435613098452923
69fdce52c07d954848678eaf,29,2,4,0.4884057342209487
69fdce52c07d954848678eaf,30,2,5,0.48851522902449196
69fdce52c07d954848678eaf,31,2,6,0.48790114588703265
69fdce52c07d954848678eaf,32,2,7,0.48903381646725924
69fdce52c07d954848678eaf,33,2,8,0.4878118544745496
69fdce52c07d954848678eaf,34,2,9,0.4900639572584639
69fdce52c07d954848678eaf,35,2,10,0.49080507910744015
69fdce52c07d954848678eaf,36,2,11,0.49143459163724246
69fdce52c07d954848678eaf,37,2,12,0.49032909133636793
69fdce52c07d954848678eaf,38,2,13,0.485632862219429
69fdce52c07d954848678eaf,39,2,14,0.4875970624998535
69fdce52c07d954848678eaf,40,2,15,0.49008391786081285
69fdce52c07d954848678eaf,41,2,16,0.4882833300092651
69fdce52c07d954848678eaf,42,2,17,0.49330496809050867
69fdce52c07d954848678eaf,43,2,18,0.4928985385344745
69fdce52c07d954848678eaf,44,2,19,0.4922458844606621
69fdce52c07d954848678eaf,45,2,20,0.4916012217597692
69fdce52c07d954848678eaf,46,2,21,0.4926859341839095
69fdce52c07d954848678eaf,47,2,22,0.4906195721333631
69fdce52c07d954848678eaf,48,2,23,0.4880806460772478
69fdce52c07d954848678eaf,49,2,24,0.4889883026328566
69fdce52c07d954848678eaf,50,2,25,0.49708128331150775
69fdce52c07d954848678eaf,51,3,1,0.49630331746470535
69fdce52c07d954848678eaf,52,3,2,0.4915528515094123
69fdce52c07d954848678eaf,53,3,3,0.4858175402668106
69fdce52c07d954848678eaf,54,3,4,0.4878993943763981
69fdce52c07d954848678eaf,55,3,5,0.4910854946373893
69fdce52c07d954848678eaf,56,3,6,0.4881826557825991
69fdce52c07d954848678eaf,57,3,7,0.48686113397189723
69fdce52c07d954848678eaf,58,3,8,0.486406296143322
69fdce52c07d954848678eaf,59,3,9,0.4892604477406237
69fdce52c07d954848678eaf,60,3,10,0.48720625555943053
69fdce52c07d954848678eaf,61,3,11,0.4872544031206483
69fdce52c07d954848678eaf,62,3,12,0.48978343332144086
69fdce52c07d954848678eaf,63,3,13,0.4853337799019565
69fdce52c07d954848678eaf,64,3,14,0.4837896578015831
69fdce52c07d954848678eaf,65,3,15,0.47996435581632113
69fdce52c07d954848678eaf,66,3,16,0.47612974073272907
69fdce52c07d954848678eaf,67,3,17,0.4808564017643448
69fdce52c07d954848678eaf,68,3,18,0.48276469730909427
69fdce52c07d954848678eaf,69,3,19,0.4879025890734178
69fdce52c07d954848678eaf,70,3,20,0.48989417016940046
69fdce52c07d954848678eaf,71,3,21,0.48369735137298575
69fdce52c07d954848678eaf,72,3,22,0.48861141746991704
69fdce52c07d954848678eaf,73,3,23,0.48926744878447487
69fdce52c07d954848678eaf,74,3,24,0.4964433461510991
69fdce52c07d954848678eaf,75,3,25,0.48859449340350786
69fdce52c07d954848678eaf,76,4,1,0.49688634109946733
69fdce52c07d954848678eaf,77,4,2,0.4903072907224445
69fdce52c07d954848678eaf,78,4,3,0.48949416504824994
69fdce52c07d954848678eaf,79,4,4,0.4987208665907851
69fdce52c07d954848678eaf,80,4,5,0.507788101328179
69fdce52c07d954848678eaf,81,4,6,0.5084411235763715
69fdce52c07d954848678eaf,82,4,7,0.5091024256636408
69fdce52c07d954848678eaf,83,4,8,0.5063224209967722
69fdce52c07d954848678eaf,84,4,9,0.5074265003296404
69fdce52c07d954848678eaf,85,4,10,0.511119291771495
69fdce52c07d954848678eaf,86,4,11,0.5155471987924206
69fdce52c07d954848678eaf,87,4,12,0.515667427463618
69fdce52c07d954848678eaf,88,4,13,0.5149768117708153
69fdce52c07d954848678eaf,89,4,14,0.5178458710130103
69fdce52c07d954848678eaf,90,4,15,0.5200031430993539
69fdce52c07d954848678eaf,91,4,16,0.5175336104147615
69fdce52c07d954848678eaf,92,4,17,0.5162279149191368
69fdce52c07d954848678eaf,93,4,18,0.5202061961430701
69fdce52c07d954848678eaf,94,4,19,0.5245891571798242
69fdce52c07d954848678eaf,95,4,20,0.5254819861425054
69fdce52c07d954848678eaf,96,4,21,0.5210433404416241
69fdce52c07d954848678eaf,97,4,22,0.5213960316634985
69fdce52c07d954848678eaf,98,4,23,0.5236729954566197
69fdce52c07d954848678eaf,99,4,24,0.5260443601546809
69fdce52c07d954848678eaf,100,4,25,0.5250625893299056
69fdce52c07d954848678eaf,101,5,1,0.5228276343068529
69fdce52c07d954848678eaf,102,5,2,0.5230363103958654
69fdce52c07d954848678eaf,103,5,3,0.5235406509918226
69fdce52c07d954848678eaf,104,5,4,0.5285433318496663
69fdce52c07d954848678eaf,105,5,5,0.5329967344117978
69fdce52c07d954848678eaf,106,5,6,0.5379637662758774
69fdce52c07d954848678eaf,107,5,7,0.5436754582659163
69fdce52c07d954848678eaf,108,5,8,0.543272555364766
